iter	Passed	Remaining
4780	50572	55205
4781	50581	55193
4782	50597	55188
4783	50603	55173
4784	50615	55164
4785	50631	55159
4786	50640	55147
4787	50649	55134
4788	50657	55121
4789	50665	55107
4790	50671	55092
4791	50678	55078
4792	50687	55065
4793	50694	55051
4794	50703	55039
4795	50712	55026
4796	50721	55014
4797	50729	55001
4798	50738	54988
4799	50748	54978
4800	50758	54966
4801	50765	54951
4802	50771	54936
4803	50778	54921
4804	50784	54906
4805	50791	54891
4806	50797	54876
4807	50804	54861
4808	50810	54846
4809	50820	54835
4810	50834	54828
4811	50842	54814
4812	50848	54799
4813	50854	54784
4814	50861	54769
4815	50867	54754
4816	50873	54739
4817	50879	54723
4818	50887	54710
4819	50894	54695
4820	50900	54680
4821	50906	54665
4822	50913	54650
4823	50920	54636
4824	50935	54629
4825	50946	54619
4826	50955	54607
4827	50963	54594
4828	50969	54579
4829	50976	54564
4830	50988	54555
4831	50999	54545
4832	51005	54530
4833	51012	54516
4834	51020	54502
4835	51032	54493
4836	51040	54480
4837	51049	54468
4838	51056	54454
4839	51067	54444
4840	51080	54436
4841	51086	54420
4842	51094	54406
4843	51103	54395
4844	51113	54384
4845	51120	54369
4846	51129	54356
4847	51138	54345
4848	51146	54332
4849	51157	54322
4850	51164	54307
4851	51176	54298
4852	51185	54286
4853	51191	54270
4854	51198	54256
4855	51210	54247
4856	51218	54234
4857	51225	54219
4858	51239	54212
4859	51253	54206
4860	51261	54192
4861	51276	54187
4862	51284	54174
4863	51294	54162
4864	51304	54151
4865	51315	54142
4866	51326	54131
4867	51332	54116
4868	51339	54101
4869	51346	54087
4870	51357	54077
4871	51363	54062
4872	51375	54053
4873	51387	54044
4874	51394	54029
4875	51400	54015
4876	51410	54003
4877	51531	54109
4878	51674	54237
4879	51681	54222
4880	51687	54207
4881	51694	54193
4882	51700	54178
4883	51708	54164
4884	51721	54156
4885	51732	54146
4886	51741	54134
4887	51758	54130
4888	51772	54123
4889	51784	54114
4890	51792	54101
4891	51800	54088
4892	51812	54078
4893	51821	54066
4894	51832	54055
4895	51840	54042
4896	51848	54029
4897	51856	54016
4898	51865	54004
4899	51877	53994
4900	51885	53981
4901	51892	53967
4902	51900	53954
4903	51907	53940
4904	51916	53927
4905	51927	53917
4906	51936	53905
4907	51943	53890
4908	51950	53876
4909	51958	53863
4910	51966	53849
4911	51972	53834
4912	51978	53819
4913	51984	53804
4914	51991	53789
4915	51997	53774
4916	52004	53759
4917	52013	53748
4918	52021	53734
4919	52028	53720
4920	52035	53705
4921	52041	53691
4922	52048	53676
4923	52054	53661
4924	52063	53649
4925	52071	53635
4926	52077	53620
4927	52084	53606
4928	52090	53590
4929	52096	53575
4930	52102	53560
4931	52108	53545
4932	52120	53535
4933	52126	53521
4934	52133	53506
4935	52139	53491
4936	52145	53476
4937	52152	53461
4938	52158	53446
4939	52167	53434
4940	52176	53422
4941	52185	53410
4942	52199	53403
4943	52213	53396
4944	52222	53384
4945	52243	53384
4946	52260	53380
4947	52273	53372
4948	52281	53358
4949	52293	53350
4950	52300	53335
4951	52306	53320
4952	52316	53308
4953	52326	53298
4954	52341	53292
4955	52348	53277
4956	52354	53262
4957	52361	53248
4958	52373	53239
4959	52384	53229
4960	52397	53221
4961	52408	53210
4962	52414	53195
4963	52422	53182
4964	52429	53168
4965	52435	53153
4966	52445	53142
4967	52455	53130
4968	52464	53119
4969	52474	53107
4970	52480	53092
4971	52488	53079
4972	52495	53065
4973	52502	53051
4974	52511	53039
4975	52519	53025
4976	52526	53012
4977	52533	52997
4978	52541	52985
4979	52554	52976
4980	52563	52964
4981	52571	52950
4982	52578	52937
4983	52589	52926
4984	52601	52917
4985	52610	52905
4986	52616	52891
4987	52625	52879
4988	52632	52864
4989	52639	52850
4990	52645	52835
4991	52748	52918
4992	52949	53097
4993	52955	53083
4994	52962	53068
4995	52968	53053
4996	52974	53038
4997	52982	53025
4998	52991	53012
4999	53003	53003
5000	53010	52989
5001	53023	52980
5002	53030	52966
5003	53041	52956
5004	53048	52942
5005	53056	52929
5006	53064	52915
5007	53072	52903
5008	53078	52888
5009	53085	52873
5010	53091	52858
5011	53097	52843
5012	53104	52829
5013	53118	52822
5014	53134	52817
5015	53143	52804
5016	53155	52795
5017	53162	52780
5018	53168	52766
5019	53175	52751
5020	53187	52742
5021	53200	52734
5022	53208	52721
5023	53218	52709
5024	53229	52699
5025	53235	52684
5026	53241	52669
5027	53249	52656
5028	53257	52643
5029	53273	52638
5030	53284	52628
5031	53290	52612
5032	53296	52597
5033	53303	52583
5034	53312	52571
5035	53324	52562
5036	53337	52553
5037	53343	52538
5038	53352	52526
5039	53359	52512
5040	53365	52497
5041	53374	52485
5042	53380	52470
5043	53388	52456
5044	53396	52444
5045	53403	52429
5046	53413	52418
5047	53419	52403
5048	53426	52389
5049	53434	52376
5050	53440	52361
5051	53448	52347
5052	53461	52340
5053	53472	52330
5054	53481	52317
5055	53487	52302
5056	53495	52289
5057	53505	52278
5058	53512	52263
5059	53519	52250
5060	53526	52236
5061	53533	52221
5062	53541	52209
5063	53550	52197
5064	53561	52186
5065	53572	52176
5066	53582	52165
5067	53591	52153
5068	53601	52142
5069	53609	52129
5070	53618	52116
5071	53630	52107
5072	53636	52093
5073	53644	52079
5074	53651	52066
5075	53662	52055
5076	53672	52044
5077	53691	52041
5078	53698	52027
5079	53711	52019
5080	53717	52005
5081	53727	51993
5082	53733	51978
5083	53740	51964
5084	53746	51949
5085	53755	51937
5086	53763	51924
5087	53770	51910
5088	53776	51895
5089	53782	51880
5090	53788	51865
5091	53803	51859
5092	53814	51849
5093	53825	51839
5094	53833	51825
5095	53844	51816
5096	53860	51810
5097	53869	51798
5098	53877	51785
5099	53884	51770
5100	53890	51755
5101	53896	51741
5102	53902	51726
5103	53907	51711
5104	53914	51696
5105	54000	51758
5106	54317	52041
5107	54324	52026
5108	54330	52011
5109	54340	52000
5110	54346	51986
5111	54353	51971
5112	54359	51957
5113	54368	51944
5114	54379	51934
5115	54393	51926
5116	54402	51914
5117	54413	51904
5118	54430	51900
5119	54438	51886
5120	54455	51882
5121	54472	51877
5122	54479	51863
5123	54489	51852
5124	54499	51840
5125	54505	51825
5126	54511	51810
5127	54517	51795
5128	54523	51780
5129	54529	51765
5130	54537	51753
5131	54545	51739
5132	54551	51724
5133	54563	51715
5134	54571	51702
5135	54579	51688
5136	54586	51674
5137	54592	51660
5138	54599	51645
5139	54605	51630
5140	54612	51616
5141	54620	51604
5142	54632	51594
5143	54638	51579
5144	54645	51564
5145	54652	51551
5146	54660	51537
5147	54666	51522
5148	54672	51508
5149	54678	51493
5150	54684	51478
5151	54690	51463
5152	54697	51449
5153	54705	51436
5154	54713	51423
5155	54720	51409
5156	54730	51397
5157	54738	51384
5158	54745	51370
5159	54756	51360
5160	54766	51349
5161	54775	51337
5162	54783	51323
5163	54792	51311
5164	54800	51298
5165	54810	51287
5166	54817	51274
5167	54825	51260
5168	54832	51247
5169	54841	51234
5170	54848	51220
5171	54854	51206
5172	54861	51191
5173	54874	51184
5174	54884	51172
5175	54891	51158
5176	54899	51145
5177	54905	51130
5178	54921	51124
5179	54932	51114
5180	54939	51100
5181	54946	51087
5182	54954	51073
5183	54962	51060
5184	54969	51047
5185	54975	51032
5186	54983	51018
5187	54999	51013
5188	55007	51000
5189	55013	50985
5190	55022	50973
5191	55028	50958
5192	55036	50945
5193	55043	50931
5194	55052	50919
5195	55063	50909
5196	55070	50895
5197	55076	50880
5198	55091	50874
5199	55102	50863
5200	55113	50853
5201	55120	50839
5202	55126	50825
5203	55161	50837
5204	55188	50841
5205	55198	50829
5206	55211	50822
5207	55232	50820
5208	55253	50819
5209	55261	50806
5210	55270	50794
5211	55279	50782
5212	55288	50770
5213	55296	50757
5214	55305	50745
5215	55353	50768
5216	55628	51000
5217	55634	50985
5218	55640	50971
5219	55650	50959
5220	55656	50945
5221	55663	50930
5222	55670	50916
5223	55684	50909
5224	55701	50904
5225	55711	50892
5226	55720	50880
5227	55737	50876
5228	55750	50867
5229	55766	50861
5230	55781	50854
5231	55789	50842
5232	55796	50828
5233	55804	50814
5234	55810	50800
5235	55819	50787
5236	55825	50773
5237	55833	50759
5238	55839	50744
5239	55848	50732
5240	55855	50718
5241	55861	50703
5242	55870	50691
5243	55883	50682
5244	55890	50669
5245	55906	50662
5246	55917	50653
5247	55924	50639
5248	55936	50629
5249	55944	50616
5250	55951	50602
5251	55960	50590
5252	55966	50575
5253	55976	50563
5254	55986	50552
5255	55995	50540
5256	56017	50540
5257	56025	50527
5258	56036	50517
5259	56047	50507
5260	56058	50496
5261	56070	50486
5262	56084	50478
5263	56096	50469
5264	56106	50458
5265	56118	50449
5266	56126	50436
5267	56134	50422
5268	56144	50411
5269	56164	50409
5270	56183	50406
5271	56203	50403
5272	56222	50401
5273	56235	50392
5274	56248	50383
5275	56264	50378
5276	56273	50365
5277	56292	50362
5278	56303	50352
5279	56310	50338
5280	56325	50331
5281	56334	50319
5282	56341	50305
5283	56357	50299
5284	56372	50292
5285	56385	50283
5286	56398	50274
5287	56411	50267
5288	56420	50254
5289	56432	50244
5290	56438	50230
5291	56447	50218
5292	56454	50204
5293	56462	50191
5294	56478	50185
5295	56486	50172
5296	56495	50159
5297	56512	50155
5298	56523	50144
5299	56536	50136
5300	56547	50125
5301	56557	50114
5302	56567	50103
5303	56579	50093
5304	56585	50079
5305	56594	50066
5306	56606	50057
5307	56613	50043
5308	56620	50029
5309	56626	50015
5310	56634	50001
5311	56641	49987
5312	56649	49974
5313	56726	50022
5314	56916	50169
5315	56995	50219
5316	57001	50204
5317	57007	50189
5318	57019	50180
5319	57027	50166
5320	57041	50159
5321	57050	50146
5322	57057	50133
5323	57067	50122
5324	57078	50111
5325	57088	50099
5326	57096	50086
5327	57111	50079
5328	57119	50066
5329	57129	50055
5330	57142	50046
5331	57165	50046
5332	57174	50034
5333	57185	50024
5334	57194	50011
5335	57213	50007
5336	57223	49996
5337	57231	49984
5338	57249	49979
5339	57260	49968
5340	57268	49956
5341	57283	49948
5342	57290	49934
5343	57300	49923
5344	57308	49910
5345	57318	49898
5346	57330	49889
5347	57339	49877
5348	57348	49865
5349	57356	49851
5350	57363	49837
5351	57369	49823
5352	57375	49808
5353	57384	49795
5354	57393	49783
5355	57401	49771
5356	57411	49759
5357	57418	49745
5358	57425	49731
5359	57431	49717
5360	57438	49702
5361	57444	49688
5362	57450	49673
5363	57459	49660
5364	57470	49650
5365	57487	49644
5366	57497	49633
5367	57508	49623
5368	57528	49621
5369	57537	49609
5370	57556	49604
5371	57571	49598
5372	57579	49585
5373	57588	49572
5374	57595	49559
5375	57604	49546
5376	57614	49535
5377	57624	49524
5378	57632	49510
5379	57639	49497
5380	57646	49483
5381	57661	49475
5382	57679	49471
5383	57687	49458
5384	57701	49450
5385	57712	49440
5386	57719	49426
5387	57728	49413
5388	57734	49399
5389	57742	49386
5390	57748	49371
5391	57760	49361
5392	57767	49348
5393	57776	49335
5394	57782	49321
5395	57790	49308
5396	57797	49294
5397	57811	49286
5398	57817	49272
5399	57827	49260
5400	57836	49248
5401	57847	49237
5402	57855	49224
5403	57862	49210
5404	57870	49197
5405	57877	49184
5406	57885	49170
5407	57891	49156
5408	57897	49142
5409	57904	49127
5410	57910	49113
5411	57917	49099
5412	57925	49085
5413	57932	49072
5414	57938	49057
5415	57945	49043
5416	57957	49034
5417	57965	49021
5418	57973	49008
5419	57983	48997
5420	57993	48986
5421	58030	48996
5422	58193	49115
5423	58428	49293
5424	58438	49282
5425	58444	49267
5426	58454	49255
5427	58471	49250
5428	58480	49238
5429	58490	49226
5430	58500	49215
5431	58512	49205
5432	58525	49196
5433	58537	49187
5434	58544	49173
5435	58551	49159
5436	58557	49144
5437	58564	49130
5438	58571	49116
5439	58577	49101
5440	58583	49087
5441	58589	49072
5442	58595	49057
5443	58602	49043
5444	58611	49031
5445	58618	49017
5446	58630	49007
5447	58637	48993
5448	58643	48979
5449	58649	48964
5450	58655	48949
5451	58661	48934
5452	58668	48920
5453	58674	48906
5454	58682	48892
5455	58690	48879
5456	58700	48868
5457	58709	48856
5458	58716	48842
5459	58725	48830
5460	58737	48820
5461	58748	48809
5462	58763	48802
5463	58771	48789
5464	58782	48779
5465	58789	48765
5466	58798	48753
5467	58809	48742
5468	58819	48731
5469	58827	48717
5470	58834	48704
5471	58842	48691
5472	58849	48677
5473	58861	48667
5474	58869	48655
5475	58879	48643
5476	58894	48636
5477	58903	48624
5478	58910	48610
5479	58917	48596
5480	58925	48583
5481	58936	48572
5482	58944	48559
5483	58959	48552
5484	58967	48538
5485	58978	48528
5486	58989	48518
5487	59004	48511
5488	59011	48497
5489	59024	48487
5490	59033	48476
5491	59045	48466
5492	59054	48454
5493	59061	48440
5494	59070	48428
5495	59076	48413
5496	59091	48405
5497	59108	48400
5498	59117	48388
5499	59128	48377
5500	59139	48367
5501	59146	48353
5502	59155	48341
5503	59163	48328
5504	59172	48316
5505	59179	48302
5506	59185	48288
5507	59192	48273
5508	59199	48259
5509	59205	48245
5510	59210	48230
5511	59216	48215
5512	59222	48201
5513	59229	48187
5514	59236	48173
5515	59243	48159
5516	59249	48144
5517	59255	48130
5518	59261	48115
5519	59267	48101
5520	59273	48086
5521	59282	48074
5522	59291	48062
5523	59299	48049
5524	59310	48038
5525	59316	48024
5526	59322	48009
5527	59328	47995
5528	59335	47981
5529	59341	47966
5530	59347	47951
5531	59353	47937
5532	59359	47923
5533	59365	47908
5534	59372	47894
5535	59378	47880
5536	59384	47865
5537	59390	47851
5538	59397	47837
5539	59403	47822
5540	59409	47808
5541	59415	47793
5542	59421	47779
5543	59679	47967
5544	59689	47955
5545	59695	47941
5546	59701	47927
5547	59708	47913
5548	59714	47898
5549	59720	47884
5550	59730	47872
5551	59746	47866
5552	59765	47861
5553	59785	47858
5554	59801	47851
5555	59819	47846
5556	59826	47832
5557	59833	47819
5558	59839	47805
5559	59846	47791
5560	59854	47777
5561	59864	47766
5562	59871	47752
5563	59877	47738
5564	59884	47724
5565	59892	47711
5566	59898	47697
5567	59906	47683
5568	59913	47670
5569	59921	47657
5570	59927	47643
5571	59934	47629
5572	59944	47618
5573	59956	47608
5574	59963	47594
5575	59970	47580
5576	59977	47567
5577	59984	47552
5578	59992	47540
5579	60000	47527
5580	60007	47513
5581	60013	47498
5582	60019	47484
5583	60025	47470
5584	60031	47455
5585	60044	47446
5586	60061	47440
5587	60071	47429
5588	60090	47424
5589	60102	47415
5590	60118	47408
5591	60126	47395
5592	60132	47381
5593	60141	47368
5594	60147	47354
5595	60153	47340
5596	60159	47326
5597	60166	47312
5598	60173	47298
5599	60179	47283
5600	60186	47269
5601	60193	47256
5602	60201	47243
5603	60209	47230
5604	60216	47217
5605	60223	47203
5606	60235	47193
5607	60244	47181
5608	60251	47167
5609	60259	47155
5610	60267	47141
5611	60273	47127
5612	60284	47117
5613	60293	47105
5614	60303	47093
5615	60311	47080
5616	60320	47069
5617	60327	47054
5618	60334	47041
5619	60341	47027
5620	60348	47013
5621	60354	46999
5622	60363	46987
5623	60371	46975
5624	60381	46963
5625	60388	46949
5626	60400	46939
5627	60414	46931
5628	60432	46926
5629	60448	46919
5630	60455	46906
5631	60462	46892
5632	60473	46882
5633	60484	46871
5634	60492	46859
5635	60500	46845
5636	60507	46832
5637	60514	46818
5638	60520	46804
5639	60528	46791
5640	60536	46778
5641	60544	46765
5642	60550	46751
5643	60557	46737
5644	60563	46723
5645	60570	46709
5646	60581	46699
5647	60592	46688
5648	60599	46675
5649	60605	46661
5650	60612	46647
5651	60619	46633
5652	60626	46620
5653	60634	46607
5654	60643	46595
5655	60650	46581
5656	60657	46567
5657	60666	46555
5658	60708	46569
5659	61013	46784
5660	61025	46774
5661	61032	46760
5662	61038	46746
5663	61045	46732
5664	61053	46719
5665	61064	46708
5666	61083	46704
5667	61100	46698
5668	61114	46690
5669	61125	46679
5670	61134	46667
5671	61148	46659
5672	61165	46652
5673	61180	46645
5674	61191	46634
5675	61207	46628
5676	61218	46617
5677	61226	46604
5678	61233	46590
5679	61244	46579
5680	61255	46569
5681	61262	46555
5682	61271	46543
5683	61279	46531
5684	61288	46518
5685	61295	46505
5686	61303	46492
5687	61310	46478
5688	61316	46464
5689	61322	46450
5690	61328	46435
5691	61335	46421
5692	61341	46407
5693	61347	46392
5694	61353	46378
5695	61359	46364
5696	61365	46350
5697	61372	46336
5698	61385	46327
5699	61393	46314
5700	61402	46301
5701	61408	46287
5702	61414	46273
5703	61421	46259
5704	61429	46247
5705	61438	46235
5706	61448	46223
5707	61456	46210
5708	61462	46196
5709	61470	46183
5710	61479	46171
5711	61486	46157
5712	61494	46145
5713	61502	46132
5714	61509	46118
5715	61519	46107
5716	61527	46094
5717	61535	46082
5718	61542	46068
5719	61552	46056
5720	61562	46045
5721	61570	46032
5722	61579	46020
5723	61588	46008
5724	61599	45998
5725	61607	45985
5726	61620	45975
5727	61631	45965
5728	61639	45952
5729	61646	45938
5730	61654	45926
5731	61663	45914
5732	61673	45903
5733	61687	45894
5734	61694	45881
5735	61703	45868
5736	61711	45856
5737	61721	45844
5738	61731	45833
5739	61741	45821
5740	61752	45811
5741	61764	45801
5742	61774	45790
5743	61784	45778
5744	61790	45764
5745	61796	45750
5746	61803	45736
5747	61812	45724
5748	61824	45715
5749	61836	45705
5750	61847	45694
5751	61856	45682
5752	61866	45671
5753	61872	45656
5754	61878	45642
5755	61884	45628
5756	61890	45614
5757	61898	45601
5758	61905	45587
5759	61911	45573
5760	61917	45559
5761	61925	45546
5762	61931	45532
5763	61938	45519
5764	61945	45505
5765	61952	45491
5766	61959	45478
5767	61969	45466
5768	61988	45462
5769	62023	45469
5770	62295	45649
5771	62414	45718
5772	62425	45708
5773	62432	45694
5774	62438	45680
5775	62445	45666
5776	62455	45655
5777	62465	45643
5778	62482	45637
5779	62492	45625
5780	62500	45612
5781	62511	45602
5782	62522	45591
5783	62528	45577
5784	62539	45566
5785	62547	45553
5786	62559	45543
5787	62580	45540
5788	62597	45534
5789	62605	45521
5790	62617	45511
5791	62627	45500
5792	62638	45489
5793	62651	45480
5794	62660	45468
5795	62674	45459
5796	62684	45448
5797	62692	45435
5798	62703	45424
5799	62713	45413
5800	62722	45401
5801	62729	45387
5802	62736	45373
5803	62744	45361
5804	62754	45350
5805	62763	45337
5806	62770	45323
5807	62781	45313
5808	62794	45303
5809	62802	45291
5810	62811	45279
5811	62819	45266
5812	62827	45253
5813	62837	45241
5814	62844	45228
5815	62852	45216
5816	62865	45206
5817	62874	45194
5818	62884	45182
5819	62890	45168
5820	62897	45155
5821	62903	45141
5822	62911	45128
5823	62919	45115
5824	62927	45102
5825	62938	45091
5826	62946	45078
5827	62952	45064
5828	62967	45057
5829	62976	45044
5830	62986	45033
5831	62994	45020
5832	63001	45006
5833	63012	44996
5834	63027	44988
5835	63043	44981
5836	63052	44969
5837	63060	44956
5838	63074	44948
5839	63082	44935
5840	63090	44922
5841	63097	44908
5842	63104	44895
5843	63111	44882
5844	63121	44870
5845	63128	44857
5846	63135	44843
5847	63143	44831
5848	63149	44817
5849	63165	44809
5850	63178	44800
5851	63193	44792
5852	63202	44780
5853	63208	44766
5854	63217	44754
5855	63229	44744
5856	63239	44732
5857	63246	44719
5858	63252	44705
5859	63259	44691
5860	63265	44677
5861	63271	44663
5862	63278	44649
5863	63286	44637
5864	63300	44628
5865	63310	44617
5866	63322	44607
5867	63329	44593
5868	63341	44584
5869	63348	44570
5870	63354	44556
5871	63361	44542
5872	63369	44529
5873	63376	44516
5874	63383	44503
5875	63394	44492
5876	63483	44536
5877	63628	44619
5878	63743	44682
5879	63763	44677
5880	63771	44665
5881	63782	44654
5882	63792	44642
5883	63811	44637
5884	63828	44631
5885	63837	44619
5886	63848	44608
5887	63858	44596
5888	63876	44591
5889	63887	44580
5890	63896	44568
5891	63909	44558
5892	63917	44546
5893	63926	44533
5894	63935	44521
5895	63941	44507
5896	63947	44493
5897	63956	44480
5898	63963	44467
5899	63971	44455
5900	63984	44445
5901	63993	44433
5902	64001	44420
5903	64010	44408
5904	64028	44402
5905	64039	44391
5906	64050	44381
5907	64063	44371
5908	64070	44358
5909	64078	44345
5910	64088	44334
5911	64098	44322
5912	64108	44310
5913	64115	44297
5914	64123	44284
5915	64129	44270
5916	64137	44257
5917	64145	44245
5918	64152	44231
5919	64160	44218
5920	64174	44210
5921	64185	44199
5922	64201	44192
5923	64218	44185
5924	64226	44172
5925	64235	44160
5926	64242	44147
5927	64249	44133
5928	64258	44121
5929	64267	44109
5930	64277	44098
5931	64289	44087
5932	64296	44074
5933	64306	44063
5934	64323	44056
5935	64337	44047
5936	64344	44034
5937	64359	44026
5938	64368	44014
5939	64374	44000
5940	64380	43986
5941	64387	43972
5942	64400	43963
5943	64411	43952
5944	64423	43942
5945	64432	43930
5946	64440	43917
5947	64447	43903
5948	64454	43890
5949	64462	43877
5950	64477	43869
5951	64496	43864
5952	64513	43857
5953	64521	43844
5954	64533	43835
5955	64541	43822
5956	64551	43810
5957	64557	43796
5958	64565	43784
5959	64576	43773
5960	64586	43762
5961	64594	43749
5962	64601	43735
5963	64607	43721
5964	64615	43708
5965	64626	43698
5966	64633	43684
5967	64640	43671
5968	64652	43661
5969	64663	43650
5970	64673	43638
5971	64681	43626
5972	64690	43614
5973	64699	43602
5974	64708	43590
5975	64716	43577
5976	64765	43592
5977	64876	43648
5978	65024	43730
5979	65219	43843
5980	65235	43835
5981	65247	43825
5982	65266	43820
5983	65278	43809
5984	65291	43800
5985	65303	43790
5986	65319	43782
5987	65334	43774
5988	65343	43762
5989	65362	43756
5990	65371	43744
5991	65380	43732
5992	65396	43724
5993	65407	43713
5994	65418	43703
5995	65426	43690
5996	65438	43679
5997	65446	43667
5998	65454	43654
5999	65462	43641
6000	65470	43629
6001	65479	43616
6002	65486	43602
6003	65492	43589
6004	65500	43576
6005	65508	43563
6006	65518	43551
6007	65526	43539
6008	65533	43525
6009	65539	43511
6010	65547	43498
6011	65553	43484
6012	65564	43473
6013	65571	43460
6014	65579	43447
6015	65587	43434
6016	65595	43421
6017	65605	43409
6018	65613	43397
6019	65625	43387
6020	65634	43375
6021	65652	43368
6022	65659	43355
6023	65669	43343
6024	65685	43335
6025	65695	43324
6026	65709	43315
6027	65717	43303
6028	65727	43291
6029	65742	43283
6030	65750	43270
6031	65760	43258
6032	65768	43246
6033	65776	43233
6034	65787	43222
6035	65801	43213
6036	65815	43204
6037	65827	43194
6038	65836	43182
6039	65845	43170
6040	65858	43160
6041	65866	43147
6042	65872	43133
6043	65879	43120
6044	65887	43107
6045	65896	43095
6046	65905	43083
6047	65920	43075
6048	65927	43061
6049	65943	43053
6050	65950	43040
6051	65956	43026
6052	65963	43012
6053	65969	42998
6054	65976	42985
6055	65988	42975
6056	65999	42964
6057	66016	42957
6058	66030	42948
6059	66039	42936
6060	66048	42924
6061	66056	42911
6062	66064	42899
6063	66071	42885
6064	66080	42873
6065	66089	42860
6066	66098	42848
6067	66106	42836
6068	66116	42824
6069	66123	42811
6070	66131	42798
6071	66144	42788
6072	66154	42777
6073	66165	42766
6074	66172	42753
6075	66179	42740
6076	66186	42726
6077	66193	42713
6078	66200	42699
6079	66208	42687
6080	66520	42870
6081	66632	42924
6082	66639	42910
6083	66646	42897
6084	66653	42883
6085	66660	42870
6086	66666	42856
6087	66677	42845
6088	66690	42835
6089	66701	42824
6090	66709	42811
6091	66715	42798
6092	66724	42785
6093	66736	42775
6094	66750	42766
6095	66767	42759
6096	66774	42745
6097	66780	42731
6098	66788	42718
6099	66794	42704
6100	66804	42693
6101	66824	42687
6102	66832	42675
6103	66839	42661
6104	66850	42651
6105	66857	42636
6106	66863	42622
6107	66869	42608
6108	66875	42594
6109	66882	42581
6110	66888	42567
6111	66894	42553
6112	66900	42539
6113	66907	42525
6114	66913	42511
6115	66923	42500
6116	66932	42487
6117	66939	42474
6118	66945	42460
6119	66951	42446
6120	66962	42435
6121	66981	42429
6122	66997	42421
6123	67008	42410
6124	67014	42397
6125	67021	42383
6126	67029	42370
6127	67037	42357
6128	67045	42344
6129	67052	42331
6130	67058	42317
6131	67065	42304
6132	67071	42290
6133	67077	42276
6134	67085	42263
6135	67095	42251
6136	67102	42238
6137	67109	42225
6138	67116	42211
6139	67122	42197
6140	67129	42183
6141	67135	42169
6142	67146	42159
6143	67159	42149
6144	67170	42138
6145	67177	42125
6146	67183	42111
6147	67195	42100
6148	67201	42087
6149	67210	42074
6150	67227	42067
6151	67238	42056
6152	67245	42043
6153	67254	42031
6154	67261	42018
6155	67268	42004
6156	67274	41990
6157	67287	41981
6158	67299	41970
6159	67315	41963
6160	67327	41952
6161	67339	41942
6162	67354	41934
6163	67362	41921
6164	67369	41907
6165	67376	41894
6166	67382	41880
6167	67389	41867
6168	67400	41856
6169	67408	41843
6170	67419	41832
6171	67425	41818
6172	67432	41805
6173	67440	41792
6174	67449	41780
6175	67456	41766
6176	67462	41753
6177	67470	41740
6178	67476	41726
6179	67485	41714
6180	67507	41710
6181	67521	41701
6182	67531	41689
6183	67538	41676
6184	67544	41662
6185	67551	41648
6186	67557	41635
6187	67563	41621
6188	67570	41607
6189	67576	41594
6190	67583	41580
6191	67592	41568
6192	67662	41593
6193	67880	41709
6194	67957	41740
6195	67964	41726
6196	67971	41713
6197	67983	41702
6198	68002	41696
6199	68011	41684
6200	68024	41674
6201	68030	41660
6202	68042	41650
6203	68051	41638
6204	68058	41624
6205	68066	41612
6206	68075	41600
6207	68088	41590
6208	68099	41579
6209	68112	41569
6210	68119	41556
6211	68137	41549
6212	68159	41544
6213	68169	41533
6214	68181	41523
6215	68193	41512
6216	68200	41499
6217	68209	41487
6218	68218	41475
6219	68225	41461
6220	68237	41451
6221	68247	41440
6222	68255	41427
6223	68265	41415
6224	68272	41402
6225	68281	41389
6226	68290	41377
6227	68297	41364
6228	68304	41351
6229	68313	41339
6230	68322	41326
6231	68332	41315
6232	68345	41305
6233	68353	41292
6234	68366	41283
6235	68373	41269
6236	68380	41256
6237	68388	41243
6238	68397	41231
6239	68406	41219
6240	68416	41208
6241	68424	41195
6242	68432	41182
6243	68446	41173
6244	68460	41164
6245	68472	41153
6246	68479	41140
6247	68488	41128
6248	68495	41114
6249	68511	41106
6250	68521	41095
6251	68531	41084
6252	68542	41073
6253	68551	41060
6254	68559	41048
6255	68567	41035
6256	68575	41022
6257	68584	41010
6258	68594	40998
6259	68604	40987
6260	68612	40974
6261	68621	40962
6262	68628	40949
6263	68637	40937
6264	68656	40930
6265	68665	40918
6266	68672	40905
6267	68678	40891
6268	68685	40878
6269	68695	40866
6270	68704	40854
6271	68718	40845
6272	68736	40838
6273	68744	40826
6274	68751	40812
6275	68759	40799
6276	68769	40788
6277	68785	40780
6278	68791	40766
6279	68801	40755
6280	68808	40741
6281	68824	40733
6282	68831	40720
6283	68840	40708
6284	68847	40694
6285	68854	40681
6286	68860	40667
6287	68868	40654
6288	68876	40642
6289	68888	40632
6290	68894	40618
6291	68900	40604
6292	68907	40591
6293	68916	40579
6294	68931	40570
6295	68991	40588
6296	69226	40709
6297	69290	40729
6298	69300	40717
6299	69307	40704
6300	69314	40691
6301	69321	40677
6302	69330	40665
6303	69341	40654
6304	69361	40648
6305	69377	40640
6306	69388	40629
6307	69395	40616
6308	69405	40604
6309	69413	40591
6310	69421	40579
6311	69428	40566
6312	69446	40559
6313	69453	40545
6314	69461	40533
6315	69472	40521
6316	69493	40516
6317	69500	40503
6318	69508	40490
6319	69527	40484
6320	69537	40472
6321	69546	40460
6322	69552	40446
6323	69560	40433
6324	69567	40420
6325	69573	40406
6326	69580	40393
6327	69586	40379
6328	69593	40366
6329	69600	40352
6330	69607	40339
6331	69614	40326
6332	69624	40314
6333	69635	40303
